    alpha      rho        t    total  aco_min  aco_max
{ DATA 1 }
      0.1      0.1      160      170      170      190
      0.1      0.1      170      170      170      190
      0.1      0.1      180      170      170      190
      0.1      0.1      190      170      170      190
      0.1      0.1      200      170      170      220
      0.1      0.2       10      170      170      190
      0.1      0.2       20      170      170      190
      0.1      0.2       30      170      170      190
      0.1      0.2       40      170      170      190
      0.1      0.2       50      170      170      220
      0.1      0.2       60      170      170      190
      0.1      0.2       70      170      170      190
      0.1      0.2       80      170      170      190
      0.1      0.2       90      170      170      220
      0.1      0.2      100      170      170      190
      0.1      0.2      110      170      170      220
      0.1      0.2      120      170      170      220
      0.1      0.2      130      170      170      220
      0.1      0.2      140      170      170      190
      0.1      0.2      150      170      170      190
      0.1      0.2      160      170      170      220
      0.1      0.2      170      170      190      190
      0.1      0.2      180      170      170      220
      0.1      0.2      190      170      170      190
      0.1      0.2      200      170      170      220
      0.1      0.3       10      170      170      220
      0.1      0.3       20      170      170      220
      0.1      0.3       30      170      170      190
      0.1      0.3       40      170      170      190
      0.1      0.3       50      170      170      190
      0.1      0.3       60      170      170      220
      0.1      0.3       70      170      170      190
      0.1      0.3       80      170      170      190
      0.1      0.3       90      170      170      220
      0.1      0.3      100      170      170      190
      0.1      0.3      110      170      170      190
      0.1      0.3      120      170      170      190
      0.1      0.3      130      170      170      190
      0.1      0.3      140      170      170      190
      0.1      0.3      150      170      170      220
      0.1      0.3      160      170      170      220
      0.1      0.3      170      170      170      220
      0.1      0.3      180      170      170      190
      0.1      0.3      190      170      170      190
      0.1      0.3      200      170      170      190
      0.1      0.4       10      170      170      190
      0.1      0.4       20      170      170      220
      0.1      0.4       30      170      170      220
      0.1      0.4       40      170      170      190
      0.1      0.4       50      170      170      170
      0.1      0.4       60      170      170      220
      0.1      0.4       70      170      170      190
      0.1      0.4       80      170      170      190
      0.1      0.4       90      170      170      190
      0.1      0.4      100      170      170      190
      0.1      0.4      110      170      170      220
      0.1      0.4      120      170      170      190
      0.1      0.4      130      170      170      190
      0.1      0.4      140      170      170      190
      0.1      0.4      150      170      170      190
      0.1      0.4      160      170      170      190
      0.1      0.4      170      170      170      220
      0.1      0.4      180      170      170      190
      0.1      0.4      190      170      170      190
      0.1      0.4      200      170      170      190
      0.1      0.5       10      170      170      210
      0.1      0.5       20      170      170      190
      0.1      0.5       30      170      170      190
      0.1      0.5       40      170      170      220
      0.1      0.5       50      170      170      220
      0.1      0.5       60      170      170      220
      0.1      0.5       70      170      170      220
      0.1      0.5       80      170      170      220
      0.1      0.5       90      170      170      220
      0.1      0.5      100      170      170      190
      0.1      0.5      110      170      170      220
      0.1      0.5      120      170      170      190
      0.1      0.5      130      170      170      190
      0.1      0.5      140      170      170      220
      0.1      0.5      150      170      170      220
      0.1      0.5      160      170      170      190
      0.1      0.5      170      170      170      190
      0.1      0.5      180      170      170      170
      0.1      0.5      190      170      170      220
      0.1      0.5      200      170      170      190
      0.1      0.6       10      170      170      190
      0.1      0.6       20      170      170      220
      0.1      0.6       30      170      170      220
      0.1      0.6       40      170      170      190
      0.1      0.6       50      170      170      170
      0.1      0.6       60      170      170      220
      0.1      0.6       70      170      170      190
      0.1      0.6       80      170      170      190
      0.1      0.6       90      170      170      190
      0.1      0.6      100      170      170      220
      0.1      0.6      110      170      170      190
      0.1      0.6      120      170      170      190
      0.1      0.6      130      170      170      190
      0.1      0.6      140      170      170      190
      0.1      0.6      150      170      170      190
      0.1      0.6      160      170      170      220
      0.1      0.6      170      170      170      220
      0.1      0.6      180      170      170      190
      0.1      0.6      190      170      170      190
      0.1      0.6      200      170      170      190
      0.1      0.7       10      170      170      190
      0.1      0.7       20      170      170      190
      0.1      0.7       30      170      170      220
      0.1      0.7       40      170      170      220
      0.1      0.7       50      170      170      170
      0.1      0.7       60      170      170      190
      0.1      0.7       70      170      170      190
      0.1      0.7       80      170      170      220
      0.1      0.7       90      170      170      220
      0.1      0.7      100      170      170      190
      0.1      0.7      110      170      170      190
      0.1      0.7      120      170      170      220
      0.1      0.7      130      170      170      220
      0.1      0.7      140      170      190      220
      0.1      0.7      150      170      170      190
      0.1      0.7      160      170      170      220
      0.1      0.7      170      170      170      220
      0.1      0.7      180      170      170      220
      0.1      0.7      190      170      170      220
      0.1      0.7      200      170      170      170
      0.1      0.8       10      170      170      220
      0.1      0.8       20      170      170      190
      0.1      0.8       30      170      170      220
      0.1      0.8       40      170      170      210
      0.1      0.8       50      170      170      220
      0.1      0.8       60      170      170      190
      0.1      0.8       70      170      170      220
      0.1      0.8       80      170      170      190
      0.1      0.8       90      170      170      190
      0.1      0.8      100      170      170      190
      0.1      0.8      110      170      170      190
      0.1      0.8      120      170      170      170
      0.1      0.8      130      170      170      190
      0.1      0.8      140      170      170      190
      0.1      0.8      150      170      170      220
      0.1      0.8      160      170      170      190
      0.1      0.8      170      170      170      190
      0.1      0.8      180      170      170      190
      0.1      0.8      190      170      170      190
      0.1      0.8      200      170      170      220
      0.1      0.9       10      170      170      190
      0.1      0.9       20      170      170      190
      0.1      0.9       30      170      170      190
      0.1      0.9       40      170      170      220
      0.1      0.9       50      170      170      190
      0.1      0.9       60      170      170      220
      0.1      0.9       70      170      170      190
      0.1      0.9       80      170      170      170
      0.1      0.9       90      170      170      220
      0.1      0.9      100      170      170      190
      0.1      0.9      110      170      170      190
      0.1      0.9      120      170      170      190
      0.1      0.9      130      170      170      220
      0.1      0.9      140      170      170      190
      0.1      0.9      150      170      170      220
      0.1      0.9      160      170      170      190
      0.1      0.9      170      170      170      190
      0.1      0.9      180      170      170      190
      0.1      0.9      190      170      170      190
      0.1      0.9      200      170      170      190
      0.1        1       10      170      170      190
      0.1        1       20      170      170      220
      0.1        1       30      170      170      220
      0.1        1       40      170      170      190
      0.1        1       50      170      170      190
      0.1        1       60      170      170      190
      0.1        1       70      170      170      220
      0.1        1       80      170      170      190
      0.1        1       90      170      170      190
      0.1        1      100      170      170      190
      0.1        1      110      170      170      190
      0.1        1      120      170      170      190
      0.1        1      130      170      170      190
      0.1        1      140      170      170      190
      0.1        1      150      170      170      190
      0.1        1      160      170      170      220
      0.1        1      170      170      170      220
      0.1        1      180      170      170      220
      0.1        1      190      170      170      220
      0.1        1      200      170      170      190
      0.2      0.1       10      170      170      190
      0.2      0.1       20      170      170      190
      0.2      0.1       30      170      170      190
      0.2      0.1       40      170      170      190
      0.2      0.1       50      170      170      190
      0.2      0.1       60      170      170      220
      0.2      0.1       70      170      170      190
      0.2      0.1       80      170      170      190
      0.2      0.1       90      170      170      220
      0.2      0.1      100      170      170      190
      0.2      0.1      110      170      170      190
      0.2      0.1      120      170      170      190
      0.2      0.1      130      170      170      190
      0.2      0.1      140      170      170      190
      0.2      0.1      150      170      170      190
      0.2      0.1      160      170      170      190
      0.2      0.1      170      170      170      220
      0.2      0.1      180      170      170      220
      0.2      0.1      190      170      170      190
      0.2      0.1      200      170      170      220
      0.2      0.2       10      170      170      190
      0.2      0.2       20      170      170      190
      0.2      0.2       30      170      170      190
      0.2      0.2       40      170      170      220
      0.2      0.2       50      170      170      170
      0.2      0.2       60      170      170      170
      0.2      0.2       70      170      170      190
      0.2      0.2       80      170      170      190
      0.2      0.2       90      170      170      190
      0.2      0.2      100      170      170      190
      0.2      0.2      110      170      170      190
      0.2      0.2      120      170      170      220
      0.2      0.2      130      170      170      220
      0.2      0.2      140      170      170      220
      0.2      0.2      150      170      170      190
      0.2      0.2      160      170      170      220
      0.2      0.2      170      170      170      190
      0.2      0.2      180      170      170      220
      0.2      0.2      190      170      170      190
      0.2      0.2      200      170      170      190
      0.2      0.3       10      170      170      190
      0.2      0.3       20      170      170      190
      0.2      0.3       30      170      170      190
      0.2      0.3       40      170      170      250
      0.2      0.3       50      170      170      170
      0.2      0.3       60      170      170      190
      0.2      0.3       70      170      170      220
      0.2      0.3       80      170      170      170
      0.2      0.3       90      170      170      250
      0.2      0.3      100      170      170      190
      0.2      0.3      110      170      170      210
      0.2      0.3      120      170      170      220
      0.2      0.3      130      170      170      190
      0.2      0.3      140      170      170      240
      0.2      0.3      150      170      170      190
      0.2      0.3      160      170      170      190
      0.2      0.3      170      170      170      190
      0.2      0.3      180      170      170      250
      0.2      0.3      190      170      170      190
      0.2      0.3      200      170      190      220
      0.2      0.4       10      170      170      190
      0.2      0.4       20      170      170      190
      0.2      0.4       30      170      170      190
      0.2      0.4       40      170      170      190
      0.2      0.4       50      170      170      190
      0.2      0.4       60      170      170      250
      0.2      0.4       70      170      170      220
      0.2      0.4       80      170      170      190
      0.2      0.4       90      170      170      220
      0.2      0.4      100      170      170      220
      0.2      0.4      110      170      170      190
      0.2      0.4      120      170      170      210
      0.2      0.4      130      170      170      220
      0.2      0.4      140      170      170      220
      0.2      0.4      150      170      170      220
      0.2      0.4      160      170      170      220
      0.2      0.4      170      170      170      190
      0.2      0.4      180      170      170      190
      0.2      0.4      190      170      170      190
      0.2      0.4      200      170      170      210
      0.2      0.5       10      170      170      190
      0.2      0.5       20      170      170      190
      0.2      0.5       30      170      170      190
      0.2      0.5       40      170      170      210
      0.2      0.5       50      170      170      220
      0.2      0.5       60      170      170      190
      0.2      0.5       70      170      170      190
      0.2      0.5       80      170      170      190
      0.2      0.5       90      170      170      190
      0.2      0.5      100      170      170      190
      0.2      0.5      110      170      170      190
      0.2      0.5      120      170      170      190
      0.2      0.5      130      170      170      190
      0.2      0.5      140      170      170      190
      0.2      0.5      150      170      170      190
      0.2      0.5      160      170      170      220
      0.2      0.5      170      170      170      190
      0.2      0.5      180      170      170      190
      0.2      0.5      190      170      170      170
      0.2      0.5      200      170      170      220
      0.2      0.6       10      170      170      250
      0.2      0.6       20      170      170      220
      0.2      0.6       30      170      170      190
      0.2      0.6       40      170      170      190
      0.2      0.6       50      170      170      220
      0.2      0.6       60      170      170      190
      0.2      0.6       70      170      170      220
      0.2      0.6       80      170      170      190
      0.2      0.6       90      170      170      200
      0.2      0.6      100      170      170      220
      0.2      0.6      110      170      170      190
      0.2      0.6      120      170      170      190
      0.2      0.6      130      170      170      220
      0.2      0.6      140      170      170      190
      0.2      0.6      150      170      170      190
      0.2      0.6      160      170      170      190
      0.2      0.6      170      170      170      190
      0.2      0.6      180      170      170      190
      0.2      0.6      190      170      170      200
      0.2      0.6      200      170      170      190
      0.2      0.7       10      170      170      220
      0.2      0.7       20      170      170      210
      0.2      0.7       30      170      170      220
      0.2      0.7       40      170      170      170
      0.2      0.7       50      170      170      220
      0.2      0.7       60      170      170      190
      0.2      0.7       70      170      170      210
      0.2      0.7       80      170      170      190
      0.2      0.7       90      170      170      210
      0.2      0.7      100      170      170      190
      0.2      0.7      110      170      170      220
      0.2      0.7      120      170      170      190
      0.2      0.7      130      170      170      190
      0.2      0.7      140      170      170      190
      0.2      0.7      150      170      170      190
      0.2      0.7      160      170      170      220
      0.2      0.7      170      170      170      220
      0.2      0.7      180      170      170      210
      0.2      0.7      190      170      170      220
      0.2      0.7      200      170      170      220
      0.2      0.8       10      170      170      190
      0.2      0.8       20      170      170      220
      0.2      0.8       30      170      170      170
      0.2      0.8       40      170      170      190
      0.2      0.8       50      170      170      190
      0.2      0.8       60      170      170      170
      0.2      0.8       70      170      170      190
      0.2      0.8       80      170      170      200
      0.2      0.8       90      170      170      190
      0.2      0.8      100      170      170      190
      0.2      0.8      110      170      170      170
      0.2      0.8      120      170      170      190
      0.2      0.8      130      170      170      190
      0.2      0.8      140      170      170      190
      0.2      0.8      150      170      170      190
      0.2      0.8      160      170      170      170
      0.2      0.8      170      170      170      190
      0.2      0.8      180      170      170      190
      0.2      0.8      190      170      170      220
      0.2      0.8      200      170      170      220
      0.2      0.9       10      170      170      190
      0.2      0.9       20      170      170      190
      0.2      0.9       30      170      170      190
      0.2      0.9       40      170      170      190
      0.2      0.9       50      170      170      210
      0.2      0.9       60      170      170      190
      0.2      0.9       70      170      170      190
      0.2      0.9       80      170      170      190
      0.2      0.9       90      170      170      190
      0.2      0.9      100      170      170      190
      0.2      0.9      110      170      170      220
      0.2      0.9      120      170      170      190
      0.2      0.9      130      170      170      230
      0.2      0.9      140      170      170      190
      0.2      0.9      150      170      170      170
      0.2      0.9      160      170      170      190
      0.2      0.9      170      170      170      190
      0.2      0.9      180      170      170      190
      0.2      0.9      190      170      170      220
      0.2      0.9      200      170      170      190
      0.2        1       10      170      170      170
      0.2        1       20      170      170      220
      0.2        1       30      170      170      220
      0.2        1       40      170      170      190
      0.2        1       50      170      170      220
      0.2        1       60      170      170      190
      0.2        1       70      170      190      190
      0.2        1       80      170      170      220
      0.2        1       90      170      170      190
      0.2        1      100      170      170      220
      0.2        1      110      170      170      190
      0.2        1      120      170      170      190
      0.2        1      130      170      170      170
      0.2        1      140      170      170      190
      0.2        1      150      170      170      220
      0.2        1      160      170      170      190
      0.2        1      170      170      170      190
      0.2        1      180      170      170      210
      0.2        1      190      170      170      220
      0.2        1      200      170      170      190
      0.3      0.1       10      170      170      210
      0.3      0.1       20      170      170      240
      0.3      0.1       30      170      170      190
      0.3      0.1       40      170      170      220
      0.3      0.1       50      170      170      210
      0.3      0.1       60      170      170      220
      0.3      0.1       70      170      170      210
      0.3      0.1       80      170      190      210
      0.3      0.1       90      170      170      190
      0.3      0.1      100      170      170      240
      0.3      0.1      110      170      170      220
      0.3      0.1      120      170      170      210
      0.3      0.1      130      170      170      220
      0.3      0.1      140      170      170      230
      0.3      0.1      150      170      190      190
      0.3      0.1      160      170      170      250
      0.3      0.1      170      170      170      190
      0.3      0.1      180      170      170      240
      0.3      0.1      190      170      170      210
      0.3      0.1      200      170      170      220
      0.3      0.2       10      170      170      210
      0.3      0.2       20      170      170      220
      0.3      0.2       30      170      170      230
      0.3      0.2       40      170      170      220
      0.3      0.2       50      170      170      190
      0.3      0.2       60      170      190      220
      0.3      0.2       70      170      210      230
      0.3      0.2       80      170      170      190
      0.3      0.2       90      170      170      190
      0.3      0.2      100      170      170      210
      0.3      0.2      110      170      170      220
      0.3      0.2      120      170      170      220
      0.3      0.2      130      170      170      220
      0.3      0.2      140      170      190      230
      0.3      0.2      150      170      170      210
      0.3      0.2      160      170      170      220
      0.3      0.2      170      170      170      210
      0.3      0.2      180      170      170      230
      0.3      0.2      190      170      170      240
      0.3      0.2      200      170      170      230
      0.3      0.3       10      170      170      210
      0.3      0.3       20      170      170      240
      0.3      0.3       30      170      170      190
      0.3      0.3       40      170      170      210
      0.3      0.3       50      170      170      240
      0.3      0.3       60      170      190      220
      0.3      0.3       70      170      170      220
      0.3      0.3       80      170      170      190
      0.3      0.3       90      170      170      210
      0.3      0.3      100      170      170      230
      0.3      0.3      110      170      170      240
      0.3      0.3      120      170      170      190
      0.3      0.3      130      170      190      230
      0.3      0.3      140      170      170      240
      0.3      0.3      150      170      170      190
      0.3      0.3      160      170      170      220
      0.3      0.3      170      170      170      210
      0.3      0.3      180      170      170      210
      0.3      0.3      190      170      170      210
      0.3      0.3      200      170      170      210
      0.3      0.4       10      170      170      230
      0.3      0.4       20      170      170      170
      0.3      0.4       30      170      190      210
      0.3      0.4       40      170      170      220
      0.3      0.4       50      170      170      250
      0.3      0.4       60      170      170      210
      0.3      0.4       70      170      170      240
      0.3      0.4       80      170      190      210
      0.3      0.4       90      170      170      250
      0.3      0.4      100      170      170      210
      0.3      0.4      110      170      170      220
      0.3      0.4      120      170      170      250
      0.3      0.4      130      170      170      220
      0.3      0.4      140      170      170      210
      0.3      0.4      150      170      170      210
      0.3      0.4      160      170      170      190
      0.3      0.4      170      170      190      210
      0.3      0.4      180      170      170      210
      0.3      0.4      190      170      170      210
      0.3      0.4      200      170      170      210
      0.3      0.5       10      170      170      250
      0.3      0.5       20      170      170      210
      0.3      0.5       30      170      170      210
      0.3      0.5       40      170      170      210
      0.3      0.5       50      170      170      170
      0.3      0.5       60      170      170      190
      0.3      0.5       70      170      170      210
      0.3      0.5       80      170      170      190
      0.3      0.5       90      170      170      230
      0.3      0.5      100      170      170      230
      0.3      0.5      110      170      170      230
      0.3      0.5      120      170      170      190
      0.3      0.5      130      170      170      230
      0.3      0.5      140      170      170      230
      0.3      0.5      150      170      170      250
      0.3      0.5      160      170      170      250
      0.3      0.5      170      170      170      220
      0.3      0.5      180      170      170      250
      0.3      0.5      190      170      170      190
      0.3      0.5      200      170      170      210
      0.3      0.6       10      170      170      210
      0.3      0.6       20      170      190      240
      0.3      0.6       30      170      170      220
      0.3      0.6       40      170      170      250
      0.3      0.6       50      170      170      220
      0.3      0.6       60      170      170      210
      0.3      0.6       70      170      170      210
      0.3      0.6       80      170      170      210
      0.3      0.6       90      170      170      210
      0.3      0.6      100      170      170      210
      0.3      0.6      110      170      170      190
      0.3      0.6      120      170      170      240
      0.3      0.6      130      170      170      210
      0.3      0.6      140      170      170      210
      0.3      0.6      150      170      170      230
      0.3      0.6      160      170      170      190
      0.3      0.6      170      170      170      210
      0.3      0.6      180      170      170      210
      0.3      0.6      190      170      170      190
      0.3      0.6      200      170      170      220
      0.3      0.7       10      170      170      230
      0.3      0.7       20      170      170      220
      0.3      0.7       30      170      170      210
      0.3      0.7       40      170      170      210
      0.3      0.7       50      170      190      230
      0.3      0.7       60      170      170      190
      0.3      0.7       70      170      170      220
      0.3      0.7       80      170      190      230
      0.3      0.7       90      170      190      220
      0.3      0.7      100      170      170      220
      0.3      0.7      110      170      170      230
      0.3      0.7      120      170      170      220
      0.3      0.7      130      170      170      210
      0.3      0.7      140      170      170      210
      0.3      0.7      150      170      170      210
      0.3      0.7      160      170      170      240
      0.3      0.7      170      170      170      230
      0.3      0.7      180      170      170      220
      0.3      0.7      190      170      170      210
      0.3      0.7      200      170      170      190
      0.3      0.8       10      170      170      210
      0.3      0.8       20      170      170      220
      0.3      0.8       30      170      170      210
      0.3      0.8       40      170      170      230
      0.3      0.8       50      170      170      210
      0.3      0.8       60      170      190      250
      0.3      0.8       70      170      170      190
      0.3      0.8       80      170      170      210
      0.3      0.8       90      170      170      230
      0.3      0.8      100      170      170      250
      0.3      0.8      110      170      170      210
      0.3      0.8      120      170      170      210
      0.3      0.8      130      170      170      220
      0.3      0.8      140      170      170      220
      0.3      0.8      150      170      170      210
      0.3      0.8      160      170      170      190
      0.3      0.8      170      170      170      210
      0.3      0.8      180      170      170      210
      0.3      0.8      190      170      170      250
      0.3      0.8      200      170      170      210
      0.3      0.9       10      170      190      250
      0.3      0.9       20      170      170      190
      0.3      0.9       30      170      170      190
      0.3      0.9       40      170      170      230
      0.3      0.9       50      170      170      230
      0.3      0.9       60      170      170      210
      0.3      0.9       70      170      170      210
      0.3      0.9       80      170      170      230
      0.3      0.9       90      170      170      230
      0.3      0.9      100      170      170      250
      0.3      0.9      110      170      170      190
      0.3      0.9      120      170      170      210
      0.3      0.9      130      170      170      210
      0.3      0.9      140      170      170      210
      0.3      0.9      150      170      170      210
      0.3      0.9      160      170      170      210
      0.3      0.9      170      170      170      210
      0.3      0.9      180      170      170      240
      0.3      0.9      190      170      170      250
      0.3      0.9      200      170      170      210
      0.3        1       10      170      190      190
      0.3        1       20      170      170      220
      0.3        1       30      170      170      240
      0.3        1       40      170      170      190
      0.3        1       50      170      170      210
      0.3        1       60      170      170      210
      0.3        1       70      170      170      230
      0.3        1       80      170      170      210
      0.3        1       90      170      170      190
      0.3        1      100      170      170      210
      0.3        1      110      170      190      250
      0.3        1      120      170      190      210
      0.3        1      130      170      170      190
      0.3        1      140      170      190      220
      0.3        1      150      170      170      210
      0.3        1      160      170      170      230
      0.3        1      170      170      170      240
      0.3        1      180      170      170      230
      0.3        1      190      170      170      210
      0.3        1      200      170      190      190
      0.4      0.1       10      170      170      210
      0.4      0.1       20      170      190      240
      0.4      0.1       30      170      190      280
      0.4      0.1       40      170      170      230
      0.4      0.1       50      170      170      210
      0.4      0.1       60      170      170      210
      0.4      0.1       70      170      170      220
      0.4      0.1       80      170      190      240
      0.4      0.1       90      170      190      280
      0.4      0.1      100      170      170      220
      0.4      0.1      110      170      190      260
      0.4      0.1      120      170      190      250
      0.4      0.1      130      170      170      260
      0.4      0.1      140      170      170      260
      0.4      0.1      150      170      170      240
      0.4      0.1      160      170      170      260
      0.4      0.1      170      170      170      240
      0.4      0.1      180      170      170      210
      0.4      0.1      190      170      190      280
      0.4      0.1      200      170      170      230
      0.4      0.2       10      170      170      250
      0.4      0.2       20      170      190      250
      0.4      0.2       30      170      190      280
      0.4      0.2       40      170      170      250
      0.4      0.2       50      170      170      280
      0.4      0.2       60      170      190      240
      0.4      0.2       70      170      190      280
      0.4      0.2       80      170      170      240
      0.4      0.2       90      170      170      240
      0.4      0.2      100      170      170      230
      0.4      0.2      110      170      170      250
      0.4      0.2      120      170      190      280
      0.4      0.2      130      170      170      260
      0.4      0.2      140      170      190      260
      0.4      0.2      150      170      170      240
      0.4      0.2      160      170      170      230
      0.4      0.2      170      170      190      230
      0.4      0.2      180      170      170      260
      0.4      0.2      190      170      170      260
      0.4      0.2      200      170      170      260
      0.4      0.3       10      170      170      230
      0.4      0.3       20      170      170      250
      0.4      0.3       30      170      170      280
      0.4      0.3       40      170      170      210
      0.4      0.3       50      170      190      240
      0.4      0.3       60      170      170      260
      0.4      0.3       70      170      170      240
      0.4      0.3       80      170      170      220
      0.4      0.3       90      170      170      240
      0.4      0.3      100      170      190      240
      0.4      0.3      110      170      170      220
      0.4      0.3      120      170      190      240
      0.4      0.3      130      170      190      220
      0.4      0.3      140      170      170      280
      0.4      0.3      150      170      170      240
      0.4      0.3      160      170      170      220
      0.4      0.3      170      170      170      250
      0.4      0.3      180      170      170      250
      0.4      0.3      190      170      190      280
      0.4      0.3      200      170      170      210
      0.4      0.4       10      170      170      240
      0.4      0.4       20      170      170      250
      0.4      0.4       30      170      190      230
      0.4      0.4       40      170      170      230
      0.4      0.4       50      170      170      260
      0.4      0.4       60      170      170      250
      0.4      0.4       70      170      170      250
      0.4      0.4       80      170      170      250
      0.4      0.4       90      170      190      240
      0.4      0.4      100      170      170      240
      0.4      0.4      110      170      190      290
      0.4      0.4      120      170      190      280
      0.4      0.4      130      170      170      280
      0.4      0.4      140      170      170      240
      0.4      0.4      150      170      190      250
      0.4      0.4      160      170      190      280
      0.4      0.4      170      170      190      230
      0.4      0.4      180      170      190      260
      0.4      0.4      190      170      170      230
      0.4      0.4      200      170      170      240
      0.4      0.5       10      170      170      280
      0.4      0.5       20      170      190      250
      0.4      0.5       30      170      170      240
      0.4      0.5       40      170      170      230
      0.4      0.5       50      170      190      250
      0.4      0.5       60      170      170      280
      0.4      0.5       70      170      190      240
      0.4      0.5       80      170      190      210
      0.4      0.5       90      170      190      240
      0.4      0.5      100      170      190      240
      0.4      0.5      110      170      170      270
      0.4      0.5      120      170      190      220
      0.4      0.5      130      170      170      220
      0.4      0.5      140      170      170      240
      0.4      0.5      150      170      170      240
      0.4      0.5      160      170      170      260
      0.4      0.5      170      170      190      240
      0.4      0.5      180      170      190      240
      0.4      0.5      190      170      190      240
      0.4      0.5      200      170      190      240
      0.4      0.6       10      170      190      210
      0.4      0.6       20      170      190      240
      0.4      0.6       30      170      170      230
      0.4      0.6       40      170      190      230
      0.4      0.6       50      170      190      280
      0.4      0.6       60      170      190      230
      0.4      0.6       70      170      170      250
      0.4      0.6       80      170      190      240
      0.4      0.6       90      170      190      280
      0.4      0.6      100      170      170      240
      0.4      0.6      110      170      190      250
      0.4      0.6      120      170      190      230
      0.4      0.6      130      170      190      250
      0.4      0.6      140      170      170      210
      0.4      0.6      150      170      200      240
      0.4      0.6      160      170      170      220
      0.4      0.6      170      170      170      210
      0.4      0.6      180      170      170      250
      0.4      0.6      190      170      170      250
      0.4      0.6      200      170      170      260
      0.4      0.7       10      170      170      240
      0.4      0.7       20      170      190      240
      0.4      0.7       30      170      190      210
      0.4      0.7       40      170      190      240
      0.4      0.7       50      170      190      230
      0.4      0.7       60      170      190      280
      0.4      0.7       70      170      170      280
      0.4      0.7       80      170      170      240
      0.4      0.7       90      170      170      280
      0.4      0.7      100      170      190      240
      0.4      0.7      110      170      170      250
      0.4      0.7      120      170      190      230
      0.4      0.7      130      170      170      240
      0.4      0.7      140      170      190      280
      0.4      0.7      150      170      170      280
      0.4      0.7      160      170      190      220
      0.4      0.7      170      170      190      250
      0.4      0.7      180      170      170      250
      0.4      0.7      190      170      170      250
      0.4      0.7      200      170      170      240
      0.4      0.8       10      170      210      250
      0.4      0.8       20      170      190      250
      0.4      0.8       30      170      170      230
      0.4      0.8       40      170      170      280
      0.4      0.8       50      170      190      240
      0.4      0.8       60      170      170      250
      0.4      0.8       70      170      170      250
      0.4      0.8       80      170      190      220
      0.4      0.8       90      170      190      230
      0.4      0.8      100      170      170      240
      0.4      0.8      110      170      170      250
      0.4      0.8      120      170      190      260
      0.4      0.8      130      170      170      240
      0.4      0.8      140      170      190      260
      0.4      0.8      150      170      170      250
      0.4      0.8      160      170      210      260
      0.4      0.8      170      170      190      250
      0.4      0.8      180      170      170      190
      0.4      0.8      190      170      190      280
      0.4      0.8      200      170      190      210
      0.4      0.9       10      170      170      220
      0.4      0.9       20      170      190      240
      0.4      0.9       30      170      190      240
      0.4      0.9       40      170      190      280
      0.4      0.9       50      170      190      250
      0.4      0.9       60      170      170      210
      0.4      0.9       70      170      170      280
      0.4      0.9       80      170      170      260
      0.4      0.9       90      170      170      260
      0.4      0.9      100      170      170      240
      0.4      0.9      110      170      170      260
      0.4      0.9      120      170      190      280
      0.4      0.9      130      170      170      260
      0.4      0.9      140      170      190      240
      0.4      0.9      150      170      170      260
      0.4      0.9      160      170      170      240
      0.4      0.9      170      170      170      250
      0.4      0.9      180      170      190      210
      0.4      0.9      190      170      170      280
      0.4      0.9      200      170      190      220
      0.4        1       10      170      170      250
      0.4        1       20      170      170      260
      0.4        1       30      170      190      260
      0.4        1       40      170      170      230
      0.4        1       50      170      190      250
      0.4        1       60      170      170      260
      0.4        1       70      170      190      240
      0.4        1       80      170      190      210
      0.4        1       90      170      190      220
      0.4        1      100      170      190      280
      0.4        1      110      170      170      260
      0.4        1      120      170      190      230
      0.4        1      130      170      170      250
      0.4        1      140      170      190      210
      0.4        1      150      170      170      280
      0.4        1      160      170      190      210
      0.4        1      170      170      190      280
      0.4        1      180      170      170      260
      0.4        1      190      170      170      210
      0.4        1      200      170      170      210
      0.5      0.1       10      170      170      260
      0.5      0.1       20      170      170      280
      0.5      0.1       30      170      230      290
      0.5      0.1       40      170      190      240
      0.5      0.1       50      170      170      310
      0.5      0.1       60      170      170      260
      0.5      0.1       70      170      190      260
      0.5      0.1       80      170      210      280
      0.5      0.1       90      170      190      260
      0.5      0.1      100      170      190      240
      0.5      0.1      110      170      170      240
      0.5      0.1      120      170      190      240
      0.5      0.1      130      170      170      230
      0.5      0.1      140      170      190      240
      0.5      0.1      150      170      190      260
      0.5      0.1      160      170      190      280
      0.5      0.1      170      170      170      260
      0.5      0.1      180      170      170      260
      0.5      0.1      190      170      170      240
      0.5      0.1      200      170      190      240
      0.5      0.2       10      170      210      260
      0.5      0.2       20      170      190      230
      0.5      0.2       30      170      190      240
      0.5      0.2       40      170      170      310
      0.5      0.2       50      170      170      320
      0.5      0.2       60      170      170      230
      0.5      0.2       70      170      190      300
      0.5      0.2       80      170      190      260
      0.5      0.2       90      170      190      260
      0.5      0.2      100      170      170      260
      0.5      0.2      110      170      190      260
      0.5      0.2      120      170      170      280
      0.5      0.2      130      170      190      280
      0.5      0.2      140      170      170      240
