%% LaTeX2e file `DamLevR.dat'
%% generated by the `filecontents' environment
%% from source `lab_1' on 2019/10/30.
%%
2 1.0759830474853516e-05
3 5.7086944580078124e-05
4 0.000287623405456543
5 0.0014586687088012696
6 0.007921593189239502
7 0.04308612108230591
8 0.23233185529708864
9 1.2931744313240052
