Object0		0  50  50  121  121  142  
Object1		50  101  121  191  191  212  
Object2		101  152  191  262  262  282  
Object3		152  202  262  333  333  353  
Object4		202  253  333  403  403  423  
Object5		253  304  403  474  474  494  
Object6		304  354  474  544  544  565  
Object7		354  405  544  615  615  636  
Object8		405  456  615  686  686  706  
Object9		456  506  686  757  757  778  
Total time: 778
