    alpha      rho        t    total  aco_min  aco_max
{ DATA 1 }
      0.2      0.8      190     1650     1680     2050
      0.2      0.8      200     1650     2050     2050
      0.2      0.9       10     1650     2050     2050
      0.2      0.9       20     1650     2050     2050
      0.2      0.9       30     1650     1680     2050
      0.2      0.9       40     1650     1680     2050
      0.2      0.9       50     1650     1680     2050
      0.2      0.9       60     1650     2050     2050
      0.2      0.9       70     1650     2050     2050
      0.2      0.9       80     1650     2050     2050
      0.2      0.9       90     1650     2050     2050
      0.2      0.9      100     1650     1680     2050
      0.2      0.9      110     1650     2050     2050
      0.2      0.9      120     1650     2050     2050
      0.2      0.9      130     1650     2050     2050
      0.2      0.9      140     1650     2050     2050
      0.2      0.9      150     1650     1680     2050
      0.2      0.9      160     1650     2050     2050
      0.2      0.9      170     1650     2050     2050
      0.2      0.9      180     1650     2050     2050
      0.2      0.9      190     1650     2050     2050
      0.2      0.9      200     1650     2050     2050
      0.2        1       10     1650     2050     2050
      0.2        1       20     1650     1680     2050
      0.2        1       30     1650     2050     2050
      0.2        1       40     1650     1680     2050
      0.2        1       50     1650     2050     2050
      0.2        1       60     1650     2050     2050
      0.2        1       70     1650     2050     2050
      0.2        1       80     1650     1680     2050
      0.2        1       90     1650     2050     2050
      0.2        1      100     1650     1680     2050
      0.2        1      110     1650     2050     2050
      0.2        1      120     1650     1680     2050
      0.2        1      130     1650     1680     2050
      0.2        1      140     1650     1680     2050
      0.2        1      150     1650     2050     2050
      0.2        1      160     1650     2050     2050
      0.2        1      170     1650     2050     2050
      0.2        1      180     1650     1680     2050
      0.2        1      190     1650     2050     2050
      0.2        1      200     1650     1680     2050
      0.3      0.1       10     1650     1680     2050
      0.3      0.1       20     1650     1680     2050
      0.3      0.1       30     1650     1680     2050
      0.3      0.1       40     1650     1680     2050
      0.3      0.1       50     1650     2050     2050
      0.3      0.1       60     1650     1680     2050
      0.3      0.1       70     1650     1680     2050
      0.3      0.1       80     1650     2050     2050
      0.3      0.1       90     1650     2050     2050
      0.3      0.1      100     1650     2050     2050
      0.3      0.1      110     1650     1680     2050
      0.3      0.1      120     1650     1680     2050
      0.3      0.1      130     1650     1680     2050
