%% LaTeX2e file `LevT.dat'
%% generated by the `filecontents' environment
%% from source `lab1' on 2019/09/20.
%%
3 0.00003
4 0.00003
5 0.00005
6 0.00005
7 0.00007
8 0.00008
9 0.00009
